--------- beginning of main
04-07 17:51:26.868 20042 20042 I MNNJNI  : 923:
04-07 17:51:26.868 20042 20042 I MNNJNI  : 923:
04-07 17:51:26.868 20042 20042 I MNNJNI  : 867:
04-07 17:51:26.868 20042 20042 I MNNJNI  : 867:
04-07 17:51:26.868 20042 20042 I MNNJNI  : 1024
04-07 17:51:26.868 20042 20042 I MNNJNI  : ]
04-07 17:51:26.868 20042 20042 I MNNJNI  : [AutoTuner] Prefill tuning updated: policy=guided, static_ratio=0.50, target_chunks=240, min_chunk=8
04-07 17:51:26.868 20042 20042 I MNNJNI  : [AutoTuner] Decode tuning updated: policy=dynamic, static_ratio=0.00, target_chunks=4, min_chunk=1
04-07 17:51:26.868 20042 20042 I MNNJNI  : [AutoTuner] Default execution updated: threads=6, affinity=0xFC
04-07 17:51:26.868 20042 20042 I MNNJNI  : [AutoTuner] Prefill execution updated: threads=6, affinity=0xFC
04-07 17:51:26.868 20042 20042 I MNNJNI  : [AutoTuner] Decode execution updated: threads=4, affinity=0x9C
04-07 17:51:26.871 20042 20042 I MNNJNI  : Binding to CPU Core IDs: [2,3,4,5,6,7]
04-07 17:51:26.871 20042 20042 I MNNJNI  : Llm::initRuntime (Path B): pool_threads=6, merged_cpu_ids=6, cpuMask=0xfc
04-07 17:51:26.871 20042 20042 I MNNJNI  : DEBUG: Force Creating Runtime via Executor. cpuMask = 0xfc
04-07 17:51:26.871 20042 20042 I MNNJNI  : DEBUG: CPURuntime::CPURuntime called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.015 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.019 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.019 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=0 (Hex: 0x0)
04-07 17:51:27.288 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.288 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=0 (Hex: 0x0)
04-07 17:51:27.288 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.288 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=0 (Hex: 0x0)
04-07 17:51:27.370  1914  1958 D BatteryChargeControl: bcc get no support from charging protocol
04-07 17:51:27.529 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.529 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=0 (Hex: 0x0)
04-07 17:51:27.530 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.530 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=0 (Hex: 0x0)
04-07 17:51:27.530 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=252 (Hex: 0xfc)
04-07 17:51:27.530 20042 20042 I MNNJNI  : DEBUG: CPURuntime::onCreate called. cpuMask=0 (Hex: 0x0)
04-07 17:51:27.532 20042 20042 I MNNJNI  : [HybridPlan] seq=0 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.532 20042 20042 I MNNJNI  : [HybridPlan] seq=1 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=2 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=3 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=4 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=5 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=6 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=7 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=8 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=9 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=10 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=11 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=12 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=13 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=14 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=15 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=16 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=17 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=18 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=19 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=20 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=21 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=22 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=23 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=24 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=25 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=26 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=27 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=28 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=29 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=30 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=31 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=32 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=33 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=34 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=35 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=36 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=37 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=38 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=39 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=40 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=41 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=42 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=43 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=44 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.533 20042 20042 I MNNJNI  : [HybridPlan] seq=45 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=46 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=47 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=48 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=49 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=50 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=51 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=52 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=53 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=54 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=55 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=56 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=57 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=58 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=59 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=60 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=61 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=62 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=63 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=64 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=65 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=66 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=67 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=68 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=69 phase=unknown size=112 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=70 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=71 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=72 phase=unknown size=16 avgDiv=6.0541 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=16 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=4
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=73 phase=unknown size=112 avgDiv=6.3099 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=112 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=28
04-07 17:51:27.534 20042 20042 I MNNJNI  : [HybridPlan] seq=74 phase=unknown size=608 avgDiv=6.3463 decodeByAvg=1 policy=dynamic req_static=0.0000 final_static=0.0000 total_static=0 dynamic=608 threads=6 hasVariance=1 smallTask=0 target=4 min=1 step=152
